epiweek,time_value,issue,geo_type,geo_value,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,hcov_pct_positive,hmpv_pct_positive,sarscov2_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202435,2024-08-31,2024-11-07,lab,phol - kingston,1,260.0,106.0,149.0,0.0,0.0,0.0,149.0,1.0,63.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,1.0,0.0,1.5873015873015872,0.0,40.76923076923077,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - peterborough,1,68.0,35.0,73.0,0.0,0.0,0.0,73.0,2.0,40.0,40.0,0.0,40.0,0.0,40.0,1.0,40.0,1.0,1.0,2.5,0.0,51.47058823529412,2.73972602739726,2.5,0.0,0.0,2.5,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - toronto,1,364.0,84.0,629.0,4.0,4.0,0.0,629.0,0.0,583.0,583.0,6.0,583.0,7.0,583.0,76.0,583.0,3.0,24.0,0.5145797598627788,1.2006861063464835,23.07692307692308,0.0,4.116638078902231,0.6359300476947536,1.0291595197255576,13.036020583190394,0.6359300476947536,0.0
202435,2024-08-31,2024-11-07,lab,uhn / mount sinai hospital,1,936.0,79.0,903.0,2.0,1.0,1.0,903.0,0.0,87.0,87.0,0.0,87.0,0.0,87.0,6.0,87.0,0.0,3.0,0.0,0.0,8.44017094017094,0.0,3.4482758620689653,0.2214839424141749,0.0,6.896551724137931,0.1107419712070874,0.1107419712070874
202435,2024-08-31,2024-11-07,lab,sick kids hospital - toronto,1,83.0,9.0,133.0,0.0,0.0,0.0,133.0,0.0,133.0,133.0,2.0,133.0,0.0,133.0,18.0,133.0,0.0,3.0,0.0,0.0,10.843373493975903,0.0,2.255639097744361,0.0,1.5037593984962403,13.533834586466163,0.0,0.0
202435,2024-08-31,2024-11-07,lab,shared hospital laboratory,1,1427.0,164.0,1006.0,2.0,2.0,0.0,1006.0,4.0,980.0,980.0,2.0,1004.0,0.0,1004.0,39.0,1004.0,1.0,11.0,0.099601593625498,0.0,11.492641906096706,0.3976143141153081,1.1224489795918366,0.198807157057654,0.2040816326530612,3.8844621513944224,0.198807157057654,0.0
202435,2024-08-31,2024-11-07,lab,phol - hamilton,1,48.0,10.0,46.0,7.0,7.0,0.0,46.0,0.0,40.0,40.0,1.0,40.0,0.0,40.0,5.0,40.0,0.0,1.0,0.0,0.0,20.833333333333336,0.0,2.5,15.217391304347828,2.5,12.5,15.217391304347828,0.0
202435,2024-08-31,2024-11-07,lab,st joseph's - hamilton,1,1443.0,148.0,1341.0,4.0,4.0,0.0,1341.0,3.0,1341.0,1341.0,0.0,1341.0,0.0,1341.0,75.0,0.0,0.0,3.0,0.0,0.0,10.256410256410255,0.2237136465324384,0.2237136465324384,0.2982848620432513,0.0,5.592841163310962,0.2982848620432513,0.0
202435,2024-08-31,2024-11-07,lab,phol - london,1,231.0,86.0,221.0,0.0,0.0,0.0,221.0,0.0,185.0,185.0,1.0,185.0,0.0,185.0,11.0,185.0,1.0,3.0,0.5405405405405406,0.0,37.22943722943723,0.0,1.6216216216216215,0.0,0.5405405405405406,5.9459459459459465,0.0,0.0
202435,2024-08-31,2024-11-07,lab,st joseph's - london,1,490.0,77.0,69.0,1.0,0.0,1.0,69.0,1.0,68.0,68.0,1.0,68.0,0.0,68.0,6.0,68.0,1.0,0.0,1.4705882352941175,0.0,15.714285714285714,1.4492753623188406,0.0,1.4492753623188406,1.4705882352941175,8.823529411764707,0.0,1.4492753623188406
202435,2024-08-31,2024-11-07,lab,phol - orillia,1,21.0,13.0,16.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,15.0,0.0,15.0,2.0,15.0,0.0,0.0,0.0,0.0,61.90476190476191,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - sudbury,1,11.0,1.0,16.0,0.0,0.0,0.0,16.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - timmins,1,28.0,4.0,25.0,0.0,0.0,0.0,25.0,0.0,10.0,10.0,1.0,10.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,10.0,10.0,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - sault ste marie,1,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
202435,2024-08-31,2024-11-07,lab,sault area hospital,1,76.0,8.0,64.0,0.0,0.0,0.0,64.0,0.0,56.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0,1.0,0.0,0.0,10.526315789473683,0.0,1.7857142857142856,0.0,0.0,5.357142857142857,0.0,0.0
202435,2024-08-31,2024-11-07,lab,phol - thunder bay,1,20.0,6.0,21.0,0.0,0.0,0.0,21.0,0.0,21.0,21.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0,2.0,0.0,0.0,30.0,0.0,9.523809523809524,0.0,0.0,4.761904761904762,0.0,0.0
202435,2024-08-31,2024-11-07,region,on,1,6459.0,995.0,5205.0,20.0,18.0,2.0,5205.0,13.0,3723.0,3723.0,14.0,3747.0,7.0,3747.0,254.0,2406.0,8.0,57.0,0.3325020781379884,0.1868161195623165,15.404861433658462,0.249759846301633,1.5310233682514105,0.3842459173871277,0.37604082728982,6.778756338404057,0.345821325648415,0.0384245917387127
202435,2024-08-31,2024-11-07,lab,mb,1,1095.0,188.0,321.0,0.0,0.0,0.0,321.0,1.0,43.0,43.0,1.0,83.0,0.0,43.0,11.0,83.0,0.0,3.0,0.0,0.0,17.168949771689498,0.3115264797507788,6.976744186046512,0.0,2.3255813953488373,25.58139534883721,0.0,0.0
