reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.025,0.1899999999999995
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.1,3.7699999999999996
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.25,6.249999999999999
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.5,9.2
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.75,11.3
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.9,11.8305
2025-01-25,2025-01-25,0,atlantic,pct wk rsv lab det,quantile,0.975,16.634999999999913
2025-01-25,2025-01-25,0,qc,pct wk rsv lab det,quantile,0.025,1.790000000000001
2025-01-25,2025-01-25,0,qc,pct wk rsv lab det,quantile,0.1,5.370000000000001
2025-01-25,2025-01-25,0,qc,pct wk rsv lab det,quantile,0.25,7.8500000000000005
2025-01-25,2025-01-25,0,qc,pct wk rsv lab det,quantile,0.5,9.6
2025-01-25,2025-01-25,0,qc,pct wk rsv lab det,quantile,0.75,10.485
